data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
5318167,706,SOM26134,26134,"28 June 2018",2018,1,Battles,"Armed clash","Military Forces of Somalia (2017-)",,1,"Al Shabaab",,2,12,"Eastern Africa",Somalia,"Lower Shabelle",Qoryooley,,Qoryooley,1.7878,44.53,2,"Local Source",Other,"28 June. Reports indicated that the al Shabaab fighters carried out an attack on the SNAF troops based in the outskirt of Qoryoley town (approx. six km North East of the town), Qoryoley District. The fighters exchanged gunfire with the SNAF for over an hour and briefly seized part of the SNA base, but later withdrew. Two (2) SNAF soldier and four (4) al Shabaab militants were killed while one SNAF Toyota battle wagon was destroyed.",6,1561469329,SOM
5318171,706,SOM26138,26138,"28 June 2018",2018,1,"Violence against civilians",Attack,"Unidentified Clan Militia (Somalia)",,4,"Civilians (Somalia)",,7,47,"Eastern Africa",Somalia,Hiraan,"Belet Weyne",,Coomaad,5.0045,45.4728,1,"Local Source",Other,"28 June. Clan militias (not identified) shot and killed a civilian man near Coomaad village (approx. 45kms N of Beledweyne town). The incident is reportedly related to clan revenge and an ongoing hostility between two clan over grazing land dispute.",1,1561469329,SOM
5318172,706,SOM26139,26139,"28 June 2018",2018,1,"Violence against civilians",Attack,"Unidentified Armed Group (Somalia)",,3,"Civilians (Somalia)",,7,37,"Eastern Africa",Somalia,Banadir,Banadir,,Bondhere,2.0456,45.34,1,"Local Source",Other,"28 June. Reports indicate that an unidentified gunman armed with a pistol reportedly shot and killed a civilian businessman inside his shop at the Siinaay Market neighbourhood, in Bondheere District. The perpetrators managed to flee the scene. District Police visited the scene and conducted security operations to no avail.",1,1561469329,SOM
5318174,706,SOM26140,26140,"28 June 2018",2018,1,"Violence against civilians",Attack,"Islamic State (Somalia)",,2,"Civilians (Somalia)","Government of Somalia (2017-)",7,27,"Eastern Africa",Somalia,Banadir,Banadir,,Yaaqshiid,2.0678,45.35,1,"Local Source",Other,"28 June. Alleged Islamic State gunmen assassinate two Somali tax collectors at Afarta Jardiino Junction. The assailants escaped with confiscated weaponry.",2,1561469329,SOM
5318114,706,SOM26085,26085,"28 June 2018",2018,1,Battles,"Armed clash","Military Forces of Somalia (2017-) Puntland Security Force",,1,"Military Forces of Somaliland (2010-)",,1,11,"Eastern Africa",Somalia,Sool,"Laas Caanood",,"Tuko Raq",8.5673,47.6438,1,"Local Source",Other,"28 June. Sporadic exchanges of fire between Puntland and Somaliland forces at Tuko Raq. Locals report ""full scale clashes.""",0,1561469329,SOM
5318116,706,SOM26087,26087,"28 June 2018",2018,1,"Violence against civilians",Attack,"Unidentified Armed Group (Somalia)",,3,"Civilians (Somalia)","Journalists (Somalia); Women (Somalia)",7,37,"Eastern Africa",Somalia,Banadir,Banadir,,Mogadishu,2.0414,45.3337,1,Twitter,Other,"28 June. A female journalist is assassinated by unidentified gunmen near Dabka Junction, Mogadishu.",1,1561469329,SOM
5318170,706,SOM26137,26137,"28 June 2018",2018,1,"Violence against civilians",Attack,"Al Shabaab",,2,"Civilians (Somalia)","Journalists (Somalia); Women (Somalia)",7,27,"Eastern Africa",Somalia,Banadir,Banadir,,"Hawl Wadaag",2.048,45.32,1,"Local Source; Twitter",Other,"28 June. A female journalist is assassinated by suspected al Shabaab gunmen near Dabka Junction, Hawl Wadaag.",1,1561469329,SOM
5318604,706,SOM26659,26659,"27 June 2018",2018,1,"Violence against civilians",Attack,"Matabaan Communal Militia (Somalia)",,4,"Civilians (Somalia)",,7,47,"Eastern Africa",Somalia,Hiraan,"Belet Weyne",,Matabaan,5.1994,45.5252,2,"Local Source",Other,"27 June. Clan gunmen assassinate a civilian in Coomaad. The killing is linked to an ongoing land dispute over grazing lands in the area. Tensions run high around the settlement.",1,1561469330,SOM
5318109,706,SOM26080,26080,"27 June 2018",2018,1,Battles,"Armed clash","Military Forces of Somalia (2017-)",,1,"Al Shabaab",,2,12,"Eastern Africa",Somalia,"Middle Juba",Jilib,,Jilib,0.4833,42.7666,1,"Radio Mogadishu; Twitter",Other-Subnational,"27 June. The Somali National Army has conducted a planned operation in Jilib town [southern Somalia] attacking a house where more than 30 foreign al-Shabab terrorists were living in killing all. Information from the national security agency says that most of the foreign fighters killed are Kenyan and Sudanese nationals. The operation is beloved to have been launched to target Bashir Qorgab, a senior Al-Shabab figure with $5m bounty on his head.",30,1561469329,SOM
5318113,706,SOM26084,26084,"27 June 2018",2018,1,Battles,"Armed clash","Police Forces of Somalia (2017-)",,1,"Unidentified Armed Group (Somalia)",,3,13,"Eastern Africa",Somalia,Banadir,Banadir,,Bondhere,2.0456,45.34,1,"Local Source",Other,"27 June. Reports indicate that an unidentified gunman armed with a pistol reportedly shot and killed a Police Officer while on duty at the Siinaay junction road vicinity, in Bondheere District. The perpetrators seized an AK 47 belonging to the victim and managed to flee the scene. District Police visited the scene and conducted security operations to no avail.",1,1561469329,SOM
5318163,706,SOM26130,26130,"27 June 2018",2018,1,Battles,"Armed clash","Military Forces of Somalia (2017-)",,1,"Al Shabaab",,2,12,"Eastern Africa",Somalia,"Lower Shabelle",Qoryooley,,"Buulo Sheekh",1.7531,44.5597,2,"Local Source",Other,"27 June. SNAF forces kill four al Shabaab fighters during clashes near Buulo Sheekh. The chain of events that led to the skirmish is unknown.",4,1561469329,SOM
5318164,706,SOM26131,26131,"27 June 2018",2018,1,Battles,"Armed clash","Military Forces of Somalia (2017-)",,1,"Al Shabaab",,2,12,"Eastern Africa",Somalia,"Lower Shabelle",Qoryooley,,Maduulow,1.7043,44.5598,2,"Local Source",Other,"27 June. Armed clashes erupt between SNAF forces and al Shabaab fighters near Madow settlement. The resulting casualty figures and chain of events that led to the skirmish are unknown.",0,1561469329,SOM
5318165,706,SOM26132,26132,"27 June 2018",2018,1,"Violence against civilians",Attack,"Unidentified Armed Group (Somalia)",,3,"Civilians (Somalia)","Journalists (Somalia)",7,37,"Eastern Africa",Somalia,Banadir,Banadir,,"Hawl Wadaag",2.048,45.32,1,"Local Source",Other,"27 June. Unidentified gunmen attempt to assassinate Somali journalist Farhiyo Mohamud Mire near Dabka Junction. The assailants escaped the scene. The victim survived. The motives behind the incident are unknown.",0,1561469329,SOM
5318166,706,SOM26133,26133,"27 June 2018",2018,1,"Violence against civilians",Attack,"Unidentified Armed Group (Somalia)",,3,"Civilians (Somalia)",,7,37,"Eastern Africa",Somalia,Banadir,Banadir,,Wardhigley,2.0549,45.33,1,"Local Source",Other,"27 June. Unidentified gunmen assassinate a businessman near Sinai Junction. The assailants escaped. The motives behind the killing are unknown.",1,1561469329,SOM
5318112,706,SOM26083,26083,"27 June 2018",2018,1,"Violence against civilians",Attack,"Police Forces of Somalia (2017-)",,1,"Civilians (Somalia)",,7,17,"Eastern Africa",Somalia,Bay,"Qansax Dheere",,"Bulo Addoy",2.6619,42.9889,1,"Local Source",Other,"27 June. Southwest Special Police Forces (SWSPF) reportedly shot and killed a minibus driver at Bulo Addoy village (approx. 22kms S of Qansax-Dheere district). The SWSPF were in a security operation during the incident, and reportedly had instructed drivers to avoid using this road earlier. The motive behind the killing is unclear yet.",1,1561469329,SOM
5318107,706,SOM26079,26079,"27 June 2018",2018,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Military Forces of Somalia (2017-)","Private Security Forces (United States)",1,"Al Shabaab",,2,12,"Eastern Africa",Somalia,"Lower Shabelle","Wanla Weyn",,"Wanla Weyne",2.6195,44.8936,1,"Al Furqaan",Subnational,"27 June. Al Shabaab media reports an IED explosion targeting Somali and US trained Bancroft mercenaries caused fatalities. The source claims 11 Bancroft soldiers dead as well as ""other soldiers."" (estimated total of 21 fatalities)",21,1561469329,SOM
5318606,706,SOM26662,26662,"27 June 2018",2018,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Military Forces of Somalia (2017-)",,1,"Al Shabaab",,2,12,"Eastern Africa",Somalia,"Lower Shabelle",Baraawe,,Baraawe,1.1132,44.0297,1,"Local Source",Other,"27 June. A roadside IED targets a SNAF foot patrol in Baraawe.",0,1561469330,SOM
5318106,706,SOM26078,26078,"27 June 2018",2018,1,Battles,"Armed clash","Military Forces of Somalia (2017-) Puntland Security Force",,1,"Military Forces of Somaliland (2010-)",,1,11,"Eastern Africa",Somalia,Sool,"Laas Caanood",,"Tuko Raq",8.5673,47.6438,1,"Local Source",Other,"27 June. Sporadic exchanges of fire between Puntland and Somaliland forces at Tuko Raq on the night of June 26-27. Locals report ""full scale clashes.""",0,1561469329,SOM
5553018,706,SOM26129,26129,"27 June 2018",2018,1,Battles,"Armed clash","Unidentified Armed Grouo (Somalia)",,3,"Police Forces of Somaliland (2010-)",,1,13,"Eastern Africa",Somalia,Sool,"Laas Caanood",,Laascaanood,8.4774,47.3597,1,"Local Source",Other,"27 June. Local militiamen loyal to Puntland raid a Somaliland Police station in Laascaanood and liberate an undetermined number of inmates. The assailants escaped.",0,1563229347,SOM
5318111,706,SOM26082,26082,"27 June 2018",2018,1,Battles,"Armed clash","Military Forces of Somalia (2017-) Puntland Security Force",,1,"Military Forces of Somaliland (2010-)",,1,11,"Eastern Africa",Somalia,Sool,"Laas Caanood",,"God Qaboobe",8.5358,47.8277,1,"Local Source",Other,"27 June. Puntland and Somaliland forces reportedly exchanged artillery fire in God-Qaboobe during the afternoon.",0,1561469329,SOM
5318104,706,SOM26076,26076,"26 June 2018",2018,1,Battles,"Armed clash","Military Forces of Somalia (2017-)",,1,"Al Shabaab",,2,12,"Eastern Africa",Somalia,"Lower Shabelle",Afgooye,,Warmahan,2.3963,45.0159,1,"Local Source",Other,"26 June. Reports indicated that an RCIED targeting an SNA Vehicle Convoy from Afgoye and heading towards Wanlaweyne detonated in the vicinity of Warmahan village (approx. 22km North West of Afgoye), Afgoye District. The device hit and damaged one SNA battlewagon. Three SNA soldiers were killed including a senior officer. SNA soldiers reacted with gunfire in the suspected direction where they believed the attackers were hiding. Al Shabaab claimed responsibility for the attack.",3,1561469329,SOM
5318102,706,SOM26074,26074,"26 June 2018",2018,1,Battles,"Armed clash","Police Forces of Somalia (2017-)",,1,"Al Shabaab",,2,12,"Eastern Africa",Somalia,Bay,"Buur Hakaba",,Bardaale,3.3516,44.1223,1,"Local Source",Other,"26 June. Suspected al Shabaab fighters shot and killed two Southwest State Special Police forces (SWSPF) in Berdaale town (approx. 56kms NW of Baidoa town). The two soldiers were heading to their residence during the attack. The perpetrators took the rifle of the victims and managed to escape from the scene.",2,1561469329,SOM
5318159,706,SOM26127,26127,"26 June 2018",2018,1,Battles,"Armed clash","Military Forces of Somalia (2017-)",,1,"Islamic State (Somalia)",,2,12,"Eastern Africa",Somalia,Banadir,Banadir,,Mogadishu,2.0414,45.3337,1,"Local Source",Other,"26 June. The Islamic State's Amaq News Agency claimed responsibility for the alleged killing of a SNPF officer in Mogadishu. The incident and its exact location within the city are not known.",1,1561469329,SOM
5318160,706,SOM26128,26128,"26 June 2018",2018,1,Battles,"Armed clash","Military Forces of Somalia (2017-)",,1,"Unidentified Armed Group (Somalia)",,3,13,"Eastern Africa",Somalia,Bay,Baydhaba,,Baidoa,3.1172,43.6469,1,"Local Source",Other,"26 June. Unidentified gunmen assassinate two Southwest soldiers in Baidoa. The assailants escaped. The motives behind the incident are unknown.",2,1561469329,SOM
5318105,706,SOM26077,26077,"26 June 2018",2018,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Military Forces of Somalia (2017-)",,1,"Al Shabaab",,2,12,"Eastern Africa",Somalia,"Lower Shabelle",Marka,,Shalaambood,1.7087,44.6961,1,"Local Source",Other,"26 June. An RCIED targeting an SNA convoy travelling near Shalamboot town heading towards El-jaale in Merka district detonated. Sources said that the blast reportedly hit one SNA truck. At least one SNA soldier was injured in the incident. Al Shabaab fighters claimed the responsibility.",0,1561469329,SOM
5318103,706,SOM26075,26075,"26 June 2018",2018,1,"Violence against civilians",Attack,"Unidentified Armed Group (Somalia)",,3,"Civilians (Somalia)",,7,37,"Eastern Africa",Somalia,Banadir,Banadir,,"Xamar Jaabjab",2.0276,45.33,1,"Local Source",Other,"26 June. Reports indicate that an unidentified gunman armed with a pistol reportedly shot and killed a well-known Clan elder namely Abdi Ulusow while exiting the local Mosque at the conclusion of evening prayer in Suuqa- Yaraha vicinity, in Hamarjajab District. Reliable sources stated that the victim was an electoral delegate who participated in the local elections in Hirshabelle state. The Perpetrators managed to escape. No comment from District Officials regarding the incident.",1,1561469329,SOM
5319142,706,SOM27242,27242,"26 June 2018",2018,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Al Shabaab",,2,"Military Forces of Somalia (2017-)",,1,12,"Eastern Africa",Somalia,"Middle Shabelle",Balcad,,Balad,2.35,45.3833,2,"Shabelle Media Network",National,"26 June 2018: Two Somali soldiers were killed when their car ran over an improvised explosive device (IED) claimed by Al Shabaab which was targeted at the Somali security forces at Il-baq village, outside of Balad town which is about 30 KM away north of Mogadishu.",2,1561469331,SOM
5318099,706,SOM26071,26071,"25 June 2018",2018,1,"Explosions/Remote violence","Remote explosive/landmine/IED","AMISOM: African Union Mission in Somalia (2007-)",,8,"Al Shabaab",,2,28,"Eastern Africa",Somalia,"Middle Shabelle",Balcad,,Gololey,2.4492,45.3542,1,"Local Source",Other,"25 June. Reports indicated that an RCIED targeting an AMISOM Convoy travelling from Balcad to Jowhar town detonated on the outskirt of Gololey village, Balcad District. At least two AMISOM soldiers were killed while two others were injured. The explosion also damaged an AMISOM APC. The perpetrators managed to escape. Al Shabaab claimed responsibility for the attack.",2,1561469329,SOM
5318098,706,SOM26070,26070,"25 June 2018",2018,1,Battles,"Armed clash","Military Forces of Somalia (2017-)",,1,"Al Shabaab",,2,12,"Eastern Africa",Somalia,"Middle Shabelle",Balcad,,Qalimow,2.5878,45.3695,1,"Local Source",Other,"25 June. Reports indicated that an RCIED targeting a Senior SNA officer and his security detail travelling from Mogadishu to Jowhar town, detonated at Qalimow village, in Balcad District. The blast reportedly killed two SNA soldiers while three others were seriously injured. SNA soldiers reacted with gunfire in the general direction where the alleged attackers were believed to be hiding. The perpetrators managed to escape. Al Shabaab claimed responsibility.",2,1561469329,SOM
5318601,706,SOM26656,26656,"25 June 2018",2018,1,Battles,"Armed clash","Police Forces of Somalia (2017-)",,1,"Al Shabaab",,2,12,"Eastern Africa",Somalia,Bay,Baydhaba,,Berdale,3.2144,43.198,1,"Local Source",Other,"25 June. Suspected al Shabaab gunmen assassinate two Southwest Special Police Force officers in Berdale. The assailants escaped the scene with confiscated weaponry.",2,1561469330,SOM
4627432,706,SOM26069,26069,"25 June 2018",2018,1,"Violence against civilians",Attack,"Unidentified Armed Group (Somalia)",,3,"Civilians (Somalia)",,7,37,"Eastern Africa",Somalia,"Middle Shabelle",Balcad,,Warshiikh,2.2983,45.798,2,"Radio Risala",Subnational,"25 June. Five travellers are killed outside of Warshiikh by unidentified gunmen.",5,1552576479,SOM
